time,Experiment,ESM,Source,burntFractionAll,grid_area,BA_area_pred
2076-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,594.2234,510051523.1101868,680.0241444913112
2077-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,497.51257,510051523.1101868,600.9844222684999
2078-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,605.0513,510051523.1101868,699.1232608658324
2079-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,472.78308,510051523.1101868,573.7951818135338
2080-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,560.6594,510051523.1101868,675.1493623367085
2081-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,464.28104,510051523.1101868,568.3126479431097
2082-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,541.1524,510051523.1101868,634.9735025740185
2083-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,544.8419,510051523.1101868,629.289573369577
2084-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,593.75134,510051523.1101868,699.1931005702454
2085-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,758.64386,510051523.1101868,827.5883578654747
2086-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,523.07605,510051523.1101868,599.7188521837886
2087-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,515.5077,510051523.1101868,613.508536090427
2088-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,608.46344,510051523.1101868,675.9092238116319
2089-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,652.7913,510051523.1101868,739.0983034095015
2090-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,551.30133,510051523.1101868,680.2833149220085
2091-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,604.8724,510051523.1101868,711.5271944672373
2092-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,510.77112,510051523.1101868,634.6876247952016
2093-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,746.7825,510051523.1101868,822.3123408754648
2094-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,573.7534,510051523.1101868,654.7005973658219
2095-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,627.57825,510051523.1101868,731.9692992589087
2096-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,471.38104,510051523.1101868,578.5584813786753
2097-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,670.50024,510051523.1101868,768.7102114865781
2098-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,563.5095,510051523.1101868,678.144131580143
2099-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,484.22733,510051523.1101868,598.0724332498921
2100-12-31,ssp370,CMCC-CM2-SR5,ssp370 (CMIP6) - CMCC-CM2-SR5,562.89734,510051523.1101868,671.5444528785752
2015-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,74.63837,510017987.8256495,397.9861760280738
2016-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,84.07579,510017987.8256495,449.98528092419144
2017-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,81.65755,510017987.8256495,436.86949139359893
2018-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,80.98399,510017987.8256495,432.6681539183358
2019-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.91182,510017987.8256495,423.63503702228627
2020-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,91.43983,510017987.8256495,482.3585523145369
2021-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,88.693245,510017987.8256495,475.222759923162
2022-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,77.36042,510017987.8256495,419.8891206717217
2023-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.36028,510017987.8256495,399.63409866533186
2024-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,91.59377,510017987.8256495,481.0466931221258
2025-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,85.75458,510017987.8256495,451.4556894327672
2026-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,81.28768,510017987.8256495,432.0506989864385
2027-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,86.1415,510017987.8256495,453.2146207148302
2028-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.588715,510017987.8256495,408.7405739207489
2029-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.849236,510017987.8256495,418.1761993777624
2030-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.71951,510017987.8256495,435.0038724733318
2031-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,88.55385,510017987.8256495,450.176116628422
2032-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,78.441216,510017987.8256495,405.0450797895009
2033-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,74.699585,510017987.8256495,394.6306506932216
2034-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,77.88791,510017987.8256495,420.8282391497679
2035-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.63908,510017987.8256495,405.20968674631564
2036-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,68.05665,510017987.8256495,360.90791006137783
2037-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.625206,510017987.8256495,406.4430124076257
2038-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,78.38993,510017987.8256495,413.92853288511003
2039-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,83.88005,510017987.8256495,438.0117604513644
2040-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.93455,510017987.8256495,398.7742048796548
2041-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,87.10576,510017987.8256495,453.39777677939213
2042-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,70.69707,510017987.8256495,375.54226689878965
2043-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,68.5549,510017987.8256495,364.34561866008
2044-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,81.41462,510017987.8256495,426.6938802167866
2045-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,84.55734,510017987.8256495,434.9432020461482
2046-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,72.44194,510017987.8256495,383.0798529948759
2047-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,73.171844,510017987.8256495,374.42022672061256
2048-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,88.646645,510017987.8256495,454.7255271111543
2049-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.27578,510017987.8256495,424.9424478415362
2050-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,73.70447,510017987.8256495,386.7262464134202
2051-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,80.106926,510017987.8256495,410.8258463596198
2052-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.287384,510017987.8256495,390.87822420012327
2053-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,78.69172,510017987.8256495,413.7758653214278
2054-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,78.386826,510017987.8256495,413.47609599747403
2055-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,83.142586,510017987.8256495,428.1614075216427
2056-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.91657,510017987.8256495,403.7511613725996
2057-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,88.119995,510017987.8256495,462.4032225251796
2058-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,80.59523,510017987.8256495,420.34227865999605
2059-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.7939,510017987.8256495,391.8703669540185
2060-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.739136,510017987.8256495,421.89898208126766
2061-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,83.260925,510017987.8256495,433.8249531309593
2062-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.35355,510017987.8256495,429.18981973133106
2063-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.16313,510017987.8256495,405.05563659833547
2064-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,86.39516,510017987.8256495,441.14680474451336
2065-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.376396,510017987.8256495,402.39908869749695
2066-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,88.21177,510017987.8256495,459.5489599290592
2067-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,92.81968,510017987.8256495,478.0901664856938
2068-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,93.82414,510017987.8256495,485.2972669363176
2069-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,83.23169,510017987.8256495,434.96312876374463
2070-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,81.41552,510017987.8256495,421.541447660183
2071-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,84.431145,510017987.8256495,428.2942534698835
2072-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.26803,510017987.8256495,389.07713064509403
2073-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.12057,510017987.8256495,407.204555751286
2074-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.766495,510017987.8256495,410.2777502907668
2075-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,85.82697,510017987.8256495,442.6029924906547
2076-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,75.602356,510017987.8256495,385.56834800494556
2077-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,92.286804,510017987.8256495,467.31400694860446
2078-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,84.60792,510017987.8256495,419.959289826094
2079-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.73115,510017987.8256495,413.7294896976308
2080-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,89.575005,510017987.8256495,458.34419986924746
2081-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,79.68756,510017987.8256495,412.3749448411211
2082-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,94.6288,510017987.8256495,477.55349858594127
2083-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,77.120834,510017987.8256495,399.99920353062595
2084-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.60581,510017987.8256495,396.0231766379928
2085-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,84.63147,510017987.8256495,425.87447677606497
2086-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,85.10127,510017987.8256495,427.91039930836786
2087-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.91513,510017987.8256495,417.2195919004881
2088-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,81.35631,510017987.8256495,416.57447119248405
2089-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,77.38561,510017987.8256495,399.0448376448092
2090-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,86.32551,510017987.8256495,429.8577248696398
2091-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,74.33105,510017987.8256495,380.4148488109117
2092-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,83.91369,510017987.8256495,424.5739326136669
2093-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,73.6086,510017987.8256495,378.84051128617614
2094-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.5983,510017987.8256495,412.1933694472701
2095-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,82.91388,510017987.8256495,414.5330373192091
2096-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,85.98776,510017987.8256495,433.06185609438927
2097-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,80.994354,510017987.8256495,414.15675592827665
2098-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,74.992355,510017987.8256495,383.1420932536765
2099-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,85.7305,510017987.8256495,433.7884380313162
2100-12-31,ssp370,NorESM2-LM,ssp370 (CMIP6) - NorESM2-LM,76.40193,510017987.8256495,397.62877198668053
2015-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,318.69812,510051523.1101868,423.38908840135747
2016-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,361.378,510051523.1101868,476.6960766605622
2017-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,364.46216,510051523.1101868,486.50658158671115
2018-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,362.81094,510051523.1101868,482.5682611587088
2019-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,376.16968,510051523.1101868,497.3802345316743
2020-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,350.44635,510051523.1101868,464.8950445364572
2021-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,387.9689,510051523.1101868,510.0437819757412
2022-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,331.25046,510051523.1101868,446.0475197415902
2023-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,370.02197,510051523.1101868,491.94496438779424
2024-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,393.76315,510051523.1101868,526.3153657700893
2025-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,346.56195,510051523.1101868,457.5250352478587
2026-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,413.3409,510051523.1101868,534.9285181970645
2027-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,344.63348,510051523.1101868,454.786100874383
2028-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,407.69162,510051523.1101868,537.2200564558684
2029-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,352.02786,510051523.1101868,471.7524801472782
2030-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,412.33353,510051523.1101868,552.2027598008451
2031-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,340.983,510051523.1101868,452.66298667148163
2032-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,360.62625,510051523.1101868,463.16466551987355
2033-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,387.71198,510051523.1101868,505.4429116200998
2034-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,382.6221,510051523.1101868,502.1819014322464
2035-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,391.59036,510051523.1101868,523.0047040809409
2036-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,359.83093,510051523.1101868,475.9065933963227
2037-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,354.98526,510051523.1101868,462.88278727832375
2038-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,397.16602,510051523.1101868,531.6076517823478
2039-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,382.18375,510051523.1101868,503.0444140064247
2040-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,379.98376,510051523.1101868,504.7629856384374
2041-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,338.088,510051523.1101868,439.64925473911353
2042-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,376.4681,510051523.1101868,489.6732137454572
2043-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,400.60117,510051523.1101868,522.9082423614284
2044-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,306.92273,510051523.1101868,395.0969864190353
2045-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,456.4447,510051523.1101868,592.2528001480098
2046-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,354.87094,510051523.1101868,464.15685639695226
2047-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,359.51578,510051523.1101868,467.4985500360888
2048-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,337.0363,510051523.1101868,436.5485326214566
2049-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,408.9146,510051523.1101868,532.7603980398484
2050-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,413.5703,510051523.1101868,540.294927294352
2051-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,357.06888,510051523.1101868,462.38524503074314
2052-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,388.65347,510051523.1101868,501.4417654616927
2053-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,404.28326,510051523.1101868,528.1929249581259
2054-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,359.0413,510051523.1101868,459.68493811261624
2055-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,420.17728,510051523.1101868,538.5296633147851
2056-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,394.3098,510051523.1101868,514.6629109335687
2057-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,363.49994,510051523.1101868,476.036714736475
2058-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,429.749,510051523.1101868,559.8989910421799
2059-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,434.7098,510051523.1101868,555.7519416120753
2060-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,386.97565,510051523.1101868,495.8852239750072
2061-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,462.57852,510051523.1101868,597.5093579267572
2062-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,416.78223,510051523.1101868,531.2535636433403
2063-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,484.873,510051523.1101868,633.1681254302152
2064-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,402.7178,510051523.1101868,513.2427321468593
2065-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,428.2793,510051523.1101868,544.3873401096047
2066-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,404.66483,510051523.1101868,513.194326177779
2067-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,438.6625,510051523.1101868,560.0734666700757
2068-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,394.8761,510051523.1101868,506.12750904431545
2069-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,392.3771,510051523.1101868,508.0574708991533
2070-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,361.96082,510051523.1101868,461.1934494876156
2071-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,411.50354,510051523.1101868,517.8426493166312
2072-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,428.2575,510051523.1101868,547.0733132299575
2073-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,417.23462,510051523.1101868,534.3693696021012
2074-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,436.53912,510051523.1101868,552.6378230568735
2075-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,404.52417,510051523.1101868,518.3078368678308
2076-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,456.72202,510051523.1101868,580.5000554037565
2077-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,487.2112,510051523.1101868,623.6733863749059
2078-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,417.3838,510051523.1101868,525.692050219757
2079-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,449.97995,510051523.1101868,580.4504098432509
2080-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,455.92838,510051523.1101868,581.3278122682437
2081-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,472.56314,510051523.1101868,608.3289427841473
2082-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,453.2038,510051523.1101868,570.154103578131
2083-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,413.99857,510051523.1101868,528.2236552355888
2084-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,436.1111,510051523.1101868,560.6579555438823
2085-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,514.07684,510051523.1101868,665.8235328562392
2086-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,414.0156,510051523.1101868,521.6366549237681
2087-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,498.45914,510051523.1101868,631.2472941403618
2088-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,441.03094,510051523.1101868,556.0839490885655
2089-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,414.085,510051523.1101868,524.7525289209698
2090-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,505.25525,510051523.1101868,646.1331137022809
2091-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,484.87234,510051523.1101868,615.1718464107183
2092-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,501.64346,510051523.1101868,632.2311253780802
2093-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,522.3096,510051523.1101868,654.4841789428046
2094-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,615.1648,510051523.1101868,784.7210000824305
2095-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,441.7031,510051523.1101868,552.501831795328
2096-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,514.69324,510051523.1101868,651.0584422966999
2097-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,503.46323,510051523.1101868,617.367355684751
2098-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,488.81042,510051523.1101868,614.6119200001917
2099-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,527.29663,510051523.1101868,662.7427144612468
2100-12-31,ssp585,CESM2,ssp585 (CMIP6) - CESM2,497.54556,510051523.1101868,629.8541089270204
2015-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,360.87842,510051523.1101868,482.09142441693564
2016-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,381.4279,510051523.1101868,509.1718070484704
2017-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,332.89304,510051523.1101868,444.6064438932694
2018-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,362.35956,510051523.1101868,480.1818316740907
2019-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,348.45343,510051523.1101868,465.20283379771746
2020-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,390.12457,510051523.1101868,520.5508567686367
2021-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,365.8715,510051523.1101868,491.61659015992876
2022-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,355.4236,510051523.1101868,471.7107617890486
2023-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,345.06573,510051523.1101868,457.0051711390989
2024-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,379.49533,510051523.1101868,508.2256144487124
2025-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,375.70282,510051523.1101868,494.6201433675791
2026-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,449.1193,510051523.1101868,602.3075995209589
2027-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,372.87357,510051523.1101868,491.9141722267658
2028-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,434.34317,510051523.1101868,580.7264390750677
2029-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,336.2342,510051523.1101868,444.53340647548777
2030-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,382.52408,510051523.1101868,511.6500376326004
2031-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,384.81052,510051523.1101868,509.7264257459793
2032-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,390.89594,510051523.1101868,512.8931628883217
2033-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,388.34833,510051523.1101868,511.2643294297045
2034-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,385.4744,510051523.1101868,509.48116027364483
2035-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,346.43634,510051523.1101868,447.51059158276786
2036-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,349.1363,510051523.1101868,463.7245170561231
2037-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,418.26917,510051523.1101868,557.6557273809383
2038-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,378.5484,510051523.1101868,498.68148969152037
2039-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,419.61072,510051523.1101868,546.7563553084937
2040-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,401.11386,510051523.1101868,520.498284925783
2041-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,305.53738,510051523.1101868,401.9173553027667
2042-12-31,ssp585,CESM2-WACCM,ssp585 (CMIP6) - CESM2-WACCM,345.6252,510051523.1101868,454.39130469557955
